uid,is_attack,grp,role,access_pattern_sustained,access_pattern_late_q4,access_pattern_peak,access_pattern_trend,access_pattern_volatility,data_behavior_sustained,data_behavior_late_q4,data_behavior_peak,data_behavior_trend,data_behavior_volatility,network_footprint_sustained,network_footprint_late_q4,network_footprint_peak,network_footprint_trend,network_footprint_volatility,risk_posture_sustained,risk_posture_late_q4,risk_posture_peak,risk_posture_trend,risk_posture_volatility,composite_sustained,composite_peak,ctx_normal_ops,ctx_insider_investigation,ctx_apt_hunt,ctx_privilege_audit,ctx_max,ctx_spread,rel_sustained,rel_peak,zdiv_sustained,vel_peak,z_access_pattern_sustained,z_access_pattern_late_q4,z_access_pattern_peak,z_access_pattern_trend,z_access_pattern_volatility,z_data_behavior_sustained,z_data_behavior_late_q4,z_data_behavior_peak,z_data_behavior_trend,z_data_behavior_volatility,z_network_footprint_sustained,z_network_footprint_late_q4,z_network_footprint_peak,z_network_footprint_trend,z_network_footprint_volatility,z_risk_posture_sustained,z_risk_posture_late_q4,z_risk_posture_peak,z_risk_posture_trend,z_risk_posture_volatility,z_composite_sustained,z_composite_peak,z_ctx_normal_ops,z_ctx_insider_investigation,z_ctx_apt_hunt,z_ctx_privilege_audit,z_ctx_max,z_ctx_spread,z_rel_sustained,z_rel_peak,z_zdiv_sustained,z_vel_peak
USR-066,False,developer,QA Engineer,0.03292259488786965,0.03186209003130589,0.2780359983444214,-0.00031800866127013397,0.08257014177499807,0.03783744573593136,0.049869964520136464,0.1115883588790893,0.04121114015579225,0.032831789713599895,0.07005987507956364,0.07516252001126604,0.1656820178031921,0.0316753685474396,0.0305948293871863,0.02059492213385442,0.026458478636211775,0.1780669689178466,-0.006766337156295772,0.03376215784741945,0.014253342151641802,0.056469976902008,0.014253342151641802,0.015221188749585779,0.02116190535681584,0.011802845341818627,0.02116190535681584,0.009359060014997212,0.007569938046591575,0.0268363356590271,0.09808509179524008,0.0479108095169067,0.6291538499579982,0.4941300788290393,1.5102419624505794,-0.6260524270455246,2.302149887970606,-0.33810121928944653,0.23593175975746936,-0.30489965053908913,2.00367295135036,0.5195089383671128,1.025318561052472,0.9350196872146885,0.24502251840310366,0.30224780341678187,0.25442884365122276,0.7312103141036976,0.8585098552383725,-0.12545965884751975,-1.1010422229473966,0.036323212293594274,0.7630409654972604,0.5537934365080641,0.7630409654972604,-0.03318966780417452,1.2438124325520112,1.0028713825462978,0.8690222505500244,0.12242279160267076,1.1259186743870593,0.4952748605469414,0.9775146209739836,0.6000668310838618
USR-067,False,developer,Senior Engineer,0.0013490864208765888,0.0013075239128536224,0.0025131106376647,9.50574874877901e-05,0.00041557535784196174,0.03827496767044063,0.03400635719299311,0.0817882418632507,0.009534144401550294,0.02125406605992914,0.036526526723589164,0.03764106498824221,0.1714637279510498,0.02003908753395082,0.018622570880461604,0.01192688090460636,0.0190825760364532,0.2831546068191528,0.027206367254257208,0.033178468014014875,0.007841416767665263,0.0522107481956481,0.007841416767665263,0.012292305060795332,0.011315822601318309,0.005447966711861694,0.012292305060795332,0.006844338348933638,0.004421097891671272,0.0267952680587768,0.050301843030112085,0.0474984645843505,-0.7371443587607108,-0.7724570958782803,-1.3133845007766223,-0.6039432455103056,-1.1000074026734,-0.3135115610305854,-0.6397046807158377,-0.9433530294306576,-0.5283238621012847,-0.32804597604172303,-1.1321892441836539,-1.1388493104505517,0.41506148761096084,-0.5023613277050821,-0.8153699296586087,-0.41522731954971565,0.12845390893229067,1.194544496998124,0.8180305239524155,-0.0010049477347211394,-0.9649073716163252,0.34339034367131493,-0.9649073716163252,-0.5714851397468178,-1.118022239679125,-0.8785986622549944,-1.1387783625308734,-0.6318783037044283,-0.7955871017164085,0.49100380504691243,-1.247170750949874,0.5789558120549451
USR-068,False,business,Financial Analyst,0.008807858398982415,0.009171058734257966,0.0305232405662536,0.003449636697769152,0.004952337245008194,0.018133776528494655,0.015446838405397158,0.100443422794342,0.007161939144134509,0.014755068411676097,0.04096523863928655,0.039423084921307,0.2235253453254699,0.012583321332931524,0.0406293443162832,0.02237552574702667,0.015261179871029283,0.2533368468284607,0.018898802995681772,0.052207429595870915,0.00806142262050078,0.0416938662528991,0.00806142262050078,0.008345799786703882,0.01351122856140131,0.00878557647977551,0.01351122856140131,0.00544980594090053,0.0048816306250435435,0.023751676082611,0.05189292260578696,0.0370813608169555,-0.8491476272543874,-0.8213165214887928,-1.1798961968637387,-0.1992883347892887,-1.0766265102727883,-1.2898924520558372,-1.4261762599461532,-0.6657158843403757,-0.6351878678873173,-0.8537677236147977,-0.8731711515658006,-1.174996194222969,1.954575868109997,-0.805161651827204,0.9381907006571347,0.15003676697929286,-0.7534056375593574,0.5345390638061044,0.20313431526958065,0.7985741934343552,-1.2375953885308795,-0.4235961868820215,-1.2375953885308795,-1.3400743323902973,-0.9050511607261793,-0.6188058702532725,-1.1654250416877507,-0.6968322431110012,-1.086109593621906,-0.22821214941462722,-1.6602253847877693,-0.12820883246818351
USR-069,False,developer,ML Engineer,0.023372445787702232,0.02867646018664036,0.1166300177574157,0.010806429386138919,0.030960095972810398,0.05868972880499698,0.058718807167477044,0.087444007396698,0.012788057327270515,0.008751758822608865,0.06039248704910273,0.06369454330868186,0.140499472618103,0.019410002231597903,0.014003888919031334,0.018875098228454533,0.034670548306571056,0.2717221975326538,0.040682440996170056,0.050945924093340075,0.014695768696921161,0.0558239221572876,0.014695768696921161,0.0205601641110011,0.019226934228624572,0.010667683397020558,0.0205601641110011,0.009892480713980542,0.00647387845175602,0.0259080529212951,0.07878404004233219,0.0346518754959106,0.21588487092780642,0.36207525307972127,-0.1438863094397302,-0.030621838005409983,0.16489201839810183,0.8338412003756897,0.7243685268960437,-0.8221809342630882,-0.26823299922110055,-1.2432856429584864,0.40332683775205663,0.30116683329836647,-0.49559123008953926,-0.5458604300334778,-1.228079051656852,0.5037459082175876,1.671328383308666,1.050942184957581,1.5792759503036868,1.135260249753162,0.882270396195385,0.5218787576301595,0.882270396195385,0.9480532107923703,0.7796601383031495,0.6667873564772715,0.7328068178427618,0.28242452178716415,0.4570740399145133,0.39873288905584353,0.07889913108757739,-0.07875710082478135
USR-070,False,business,General Counsel,0.0021933504513331286,0.0021628903018103118,0.0047332048416137,0.00028539299964904993,0.0007542150287891714,0.018458708695002914,0.02084330386585654,0.1074296832084655,0.012151616811752313,0.015665190610826447,0.05381987094879145,0.05646876494089756,0.1315699219703674,0.01707063317298889,0.012968778239509348,0.019879194668361067,0.034928341706593785,0.2940391898155212,0.02821252346038818,0.04983724163593576,0.007478141784667916,0.0460370779037475,0.007478141784667916,0.007700150353567895,0.015051061766488164,0.007342479910169282,0.015051061766488164,0.007708581856318882,0.004573016507284935,0.02495539188385,0.0670911686761038,0.0401040911674499,-1.071313070260806,-1.0447728470599578,-1.4344923595522046,-0.34869909391216775,-1.2208124734594747,-1.2714959434352295,-1.138846437929015,-0.5172757107593097,-0.22386668057821865,-0.7863286041859786,-0.037506329174221385,-0.06945973808993644,-1.0779325459353244,-0.4536253852454775,-1.3921096908708137,-0.08084048668081133,0.7002755554040169,1.16596917480819,0.6502729284633447,0.646218069620737,-1.3887768589859393,-0.1884182107843976,-1.3887768589859393,-1.4621815683921326,-0.5367420992739794,-0.9733540950782581,-0.8033112391891867,-0.010864932689665239,-1.259678423430919,-0.09954923041539297,-0.9061001964192998,0.03412223897229283
USR-071,False,developer,Software Engineer,0.008262518474033843,0.014676332473754827,0.2408516407012939,0.024359887838363653,0.028432891612821694,0.0320377877780369,0.023110810253355193,0.176956295967102,0.0014323890209198067,0.03387155325575729,0.06627125740051265,0.07008080018891223,0.1717289090156555,0.03796940445899964,0.02691861025270787,0.010391536780766023,0.017054504818386444,0.2435547709465026,-0.0034685075283050863,0.05714770898834782,0.010682870660509337,0.0791608095169067,0.010682870660509337,0.012348343644823298,0.018055929456438292,0.006960746220179922,0.018055929456438292,0.011095183236258369,0.005533729280744231,0.0383861660957336,0.0731061390468052,0.0711719393730163,-0.43797552105609183,-0.21827604815170218,1.1291675002411568,0.6948209857440986,0.06023628088711422,-0.6640542651929983,-1.241115049901545,1.095577410770153,-1.1759111196263003,0.5956255158861515,0.7815620436049153,0.6541451532198403,0.42286041106541666,0.737458912548614,-0.07406512582614293,-0.6182923763055522,-0.07228158509800131,0.6971315855784648,-0.9147522271168099,1.5318770927633056,-0.19916459778513068,1.674705622812307,-0.19916459778513068,-0.5611858860919932,0.49876470597972644,-0.4307145255111801,0.16592627002534405,0.6431800845699285,-0.11662991888290065,1.696464277762468,-0.18545173693459138,1.7909779257885623
USR-072,False,developer,ML Engineer,0.0010668754577636142,0.0008345809247758111,0.0032564401626586,-3.599524497986e-05,0.0006580489267571048,0.059187861851283434,0.06877108746104767,0.182374358177185,0.02256672978401185,0.04551574103378817,0.053673498971121614,0.05617731478479168,0.0958208441734314,0.02419924139976505,0.01738772578559315,0.010010710784367105,0.0023415154880947055,0.2517337203025818,-0.0006395936012268005,0.03294337043625071,0.010924245629991752,0.0259449481964111,0.010924245629991752,0.01847552061080928,0.014862465858459422,0.005621123313903763,0.01847552061080928,0.012854397296905518,0.005368227618081186,0.0127093195915222,0.0768238816942487,0.0130470991134643,-0.749356632660684,-0.7920621369299141,-1.3057666765909788,-0.610957784613852,-1.0899661687377917,0.861837331333942,1.2792324209260781,1.211656824929288,0.5133931275854735,1.4480459804599757,-0.028967279365239927,-0.11432204298573663,-1.8095809895325605,-0.21470088160328535,-0.9257113299028419,-0.6686605324550763,-1.5285515402990093,0.7998672389444197,-0.7549506536190321,-0.01603991922610806,-0.1341165112649292,-0.9541228768371064,-0.1341165112649292,0.5649194724801672,-0.2672691815582587,-0.8273327012866826,0.26090860844789665,1.170863569678235,-0.21762342287669675,-0.9739434357832566,-0.012361629039269236,-1.1848670813643332
USR-073,False,business,Accountant,0.04487061159951344,0.07188617189725238,0.2640009522438049,0.026456880569458007,0.08437779128095825,0.023592206409999247,0.021166291501786914,0.1307014226913452,-0.00330344438552857,0.019070833633086464,0.0513047405651637,0.05632684297031822,0.1790662407875061,0.03249138593673705,0.0318635518320981,0.043529462814331024,0.042874382601843904,0.1327093839645385,-0.0006606757640838512,0.015591223805291824,0.013685194083622471,0.0459896922111511,0.013685194083622471,0.012400698661804146,0.019362936701093358,0.01733436073575697,0.019362936701093358,0.006962238039289212,0.007137651102883427,0.0252670049667358,0.0921595113618033,0.0364423394203186,0.36211367959375707,1.1783626928830586,1.1249679801795247,0.8870786142028185,1.651268248833926,-0.9808554815116187,-1.121649259400662,-0.02281074043148946,-1.497895695088757,-0.5339739569479145,-0.20101205494841087,-0.07866441119311438,0.4884023280061813,0.7544372695618083,0.19970510346245343,2.106493158496318,1.2876002697944298,-1.3367982272751622,-0.7358887357846123,-1.5551223392098386,0.2200387168035279,-0.1909840703778689,0.2200387168035279,-0.5731992009423615,0.4946050654821718,1.481508374965295,0.21068782467699565,-0.2375219717180871,0.18270739118667761,-0.06624149382078384,0.33777153473134347,-0.16252649099584238
USR-074,False,developer,ML Engineer,0.0016681517873491057,0.0016608271333905945,0.0024212598800659,0.00020964145660401067,0.0005491419251245226,0.07019716330936975,0.07791811890072291,0.2072991728782653,0.03606418371200563,0.03765719831704599,0.044608904634203195,0.045089145501454625,0.1008055210113525,0.015192312002182004,0.016767948149972255,0.01059298855917789,0.017564833164215025,0.2616249322891235,0.014634901285171507,0.040974818812772026,0.010799242768968811,0.0445082187652587,0.010799242768968811,0.020666573728833834,0.01288070508411949,0.0056535925183977005,0.020666573728833834,0.015012981210436134,0.00520140443529396,0.022042691707611,0.07822980540139332,0.0339419245719909,-0.7233372635140326,-0.7578115163540902,-1.3143258099795787,-0.5978101896260747,-1.0944761888835386,1.4805833624941034,1.7841285574454233,1.7456591630977292,1.592267860547298,0.8727561653886984,-0.6121757566575563,-0.7271823519334131,-1.6629826147128814,-0.8374993193742946,-0.981092472394852,-0.5916483059752813,-0.02177003910051248,0.9241105961016843,0.10788518379054554,0.4975876499046738,-0.16780350431366525,-0.037109537070020654,-0.16780350431366525,0.9676100869051815,-0.742645168652241,-0.8177196403312942,0.7568946333915781,1.8183396829441496,-0.31942335349963796,-0.0032670371800164895,0.05309515730649752,-0.11510479490593364
USR-075,False,developer,Data Scientist,0.032409306934901606,0.033706330590777885,0.2288916707038879,0.035797160863876354,0.06487384775640109,0.08052862882614131,0.07495684425036109,0.1569589376449585,0.013562965393066395,0.037079466165466396,0.11073119470051354,0.10306397080421445,0.1531519889831543,0.027539193630218506,0.042525548109301474,0.02199127674102778,0.016964862744013418,0.2613784670829773,0.009465682506561261,0.06667963540732945,0.02018732173102238,0.0677666068077087,0.02018732173102238,0.027195782320839964,0.030117012773241265,0.014351138046809557,0.030117012773241265,0.015765874726431706,0.008891829422541976,0.0278255343437194,0.1377597672598702,0.0519395470619201,0.6069420513727926,0.5705799106036625,1.006598779852231,1.3069959275767562,1.5693169081573615,2.061233579849643,1.6206726712378823,0.6671434894237318,-0.20629326325196587,0.8304629012781816,3.6420775139596855,2.477176134875676,-0.1234831884236948,0.016245419798210693,1.3205157683909734,0.915892577287596,-0.08115422523256352,0.921014750549519,-0.18411708841337596,2.1414633051365675,2.362187794666625,1.1118395135460086,2.362187794666625,2.16760428056241,3.391923891178383,1.757336836414232,2.896179006302741,2.04417318628134,1.9325718512087144,0.5981521277144008,2.824682246093761,0.8063280174358937
USR-076,False,developer,Staff Engineer,0.0013664211545671285,0.0014295412434471553,0.0028690099716186,0.0002223312854766899,0.00042694574785643837,0.02294318675994868,0.02174885074297581,0.1015921235084533,0.007591319084167469,0.014022297097853036,0.059541506426674926,0.07432650857501556,0.1701566576957702,0.05812276601791381,0.040515639163161636,0.008786967822483557,0.013419628143310495,0.1734850406646728,0.01724149584770204,0.02013591855876233,0.0077629498073032415,0.0384604930877685,0.0077629498073032415,0.008856756346566283,0.015083784716469853,0.004797748156956215,0.015083784716469853,0.010286036559513639,0.004166153499058262,0.0195760130882263,0.061815803391592795,0.0347923040390014,-0.7363942230697483,-0.767399076549102,-1.3097371566813227,-0.5971309721907061,-1.0995365359039402,-1.1751900812437108,-1.3162922371039043,-0.5190642541608097,-0.6836172349599702,-0.8574524040258257,0.3485754506999022,0.8888120388633766,0.37662080601222225,2.130995104593615,1.140917397387114,-0.8305131296356157,-0.4320563102706648,-0.18301318709083383,0.2551282329961228,-0.8351026917422507,-0.9860534152079655,-0.33586320232216343,-0.9860534152079655,-1.2028998741679027,-0.2141801952630969,-1.0711069389452346,-0.5068745137654659,0.40047321455355545,-0.9511609317266801,-0.2598031196371377,-0.7111055010752999,-0.07156751411878029
USR-077,False,business,Analyst,0.006876044613974391,0.006773524814181811,0.0163577198982238,0.0012196063995361314,0.002636372881376587,0.07276371717452998,0.07496722539265946,0.1355317831039428,0.01859222650527953,0.044080689123828586,0.08927742583411076,0.0819156964619954,0.2044063210487365,0.03382540941238408,0.04793407253852819,0.018059933185577342,0.03141806523005163,0.2598013877868652,0.025629371404647834,0.055516150311601606,0.017583233969552133,0.0426702499389648,0.017583233969552133,0.025917742933545748,0.025530225890023312,0.010344404833657356,0.025917742933545748,0.015573338099888392,0.008165848255157421,0.021834909915924,0.11347717387335637,0.0280709266662597,-0.9140326147317613,-0.897762189907943,-1.3197365306682742,-0.30458696268067603,-1.156169109386783,1.8030613322304945,1.7429318024976346,0.07982206962746023,0.3070612475580449,1.3192306269115281,2.2675484240271384,1.5809590460807057,1.3240681734889201,0.858944745056389,1.553587037415262,-0.24909785383230212,0.4408165170986761,0.6348258167392349,0.5262594332925115,1.011259377711614,1.230377760440794,-0.3707265692710965,1.230377760440794,1.9831864012566802,1.9697443762693865,-0.23582399827330522,1.752144264006565,2.377581681556075,0.760979629116981,-0.433091681436286,1.395537423158315,-0.6121003015127406
USR-078,False,executive,CEO,0.014890970502580871,0.027918044063779995,0.2718111276626587,-0.012607902288436904,0.05616346769863757,0.04213451828275404,0.039009693596098106,0.1538347005844116,0.023671066761016844,0.03343043365065079,0.0932978817394801,0.09094162782033281,0.2043709754943847,0.03010556697845458,0.02614544394590106,0.024401835032871744,0.044088155031204175,0.2793463468551636,0.054672014713287365,0.054665778816561504,0.014902494634900721,0.0389266014099121,0.014902494634900721,0.01717485359736847,0.02595406089510231,0.011713411126817924,0.02595406089510231,0.014240649768284385,0.007163100583212672,0.0201343297958374,0.12260525056294028,0.031063437461853,-0.1411902321827949,0.3353214683512846,1.2845051839327981,-1.2508125091094628,1.0258054532561234,0.1738484752929153,-0.035714521824230995,0.4973733162592726,1.2578113984902082,0.9481021488822442,2.322239502286342,2.0210173283635458,1.0243896245442548,0.23794628537982554,-0.3702839046529933,0.7988072161756362,1.6924753089517344,0.6589249195651441,2.078887180862749,0.8029091827671268,1.0491343485954776,-0.5189652782388535,1.0491343485954776,0.5868549233284509,2.2102852431482782,0.7107984694615277,1.9116397747783649,1.4720842868900001,0.930143695800901,-0.43076339040575257,2.1724924565760797,-0.40989172053782147
USR-079,False,developer,Test Lead,0.0008326785905020086,0.0008308721913231278,0.0017633438110351,0.00017415881156921992,0.000343914353979618,0.08011477845055714,0.07917687959141197,0.1735721230506897,0.015665882825851407,0.038528739474222924,0.06261325734002245,0.07056632637977595,0.212292194366455,0.036157178878784155,0.04387781182286327,0.03266524757657729,0.045728183454937364,0.2577296495437622,0.0537620484828949,0.05324212151690092,0.015752727644784057,0.0479346513748168,0.015752727644784057,0.025981492655617805,0.020889074461800668,0.01221999440874367,0.025981492655617805,0.013761498246874134,0.0073042886597769075,0.0247526168823242,0.11269068547657554,0.0378733277320861,-0.7594911655575135,-0.7922158761192505,-1.3210682960160745,-0.5997093823892262,-1.1029750040786241,2.0379743132774877,1.8536093954334356,1.0230731104652786,-0.038203451955686765,0.9365579119989377,0.5462093553412117,0.6809809386169922,1.6158187317605146,0.6121496966742526,1.4413492820632052,2.3276350393679786,2.7657967799510224,0.8751820112104751,2.3181255268514795,1.2821067767576417,1.1671100265693026,0.13215397708953094,1.1671100265693026,1.9444316667377295,1.178366967233035,1.1263754680431437,1.9600263556248763,1.4429522263869095,0.9638123729969693,0.2785668355464868,1.6575196740176699,0.08617311678951935
USR-080,False,developer,Software Engineer,0.006002993243081183,0.0011466807789272278,0.1771340370178222,0.0003738224506378301,0.028772077591160468,0.024152352128710024,0.028221776088078767,0.1109916567802429,0.019796043634414662,0.012856691877947688,0.035706824915749634,0.036891963746812556,0.1362589001655578,0.010203456878662087,0.017602633932249378,0.017103591987064855,0.02875638008117671,0.2533694505691528,0.02678932547569276,0.04424339452873138,0.007122244153703911,0.0440804362297058,0.007122244153703911,0.008988744871956908,0.011292283875601583,0.00671959434236794,0.011292283875601583,0.004572689533233643,0.00395585128239218,0.0241393446922302,0.04978216375623425,0.038087248802185,-0.535753228555171,-0.7791245723458278,0.47617379277987426,-0.5890224750853373,0.07428253661476296,-1.1072324296355913,-0.959000910374118,-0.31768371011166363,0.29192741296147107,-0.9427813047616924,-1.1849281782622385,-1.1802532975763236,-0.6203056398821498,-1.182461630062314,-0.9065078962701664,0.26944598166345257,1.0859527466313388,0.8204136209246105,0.7944723902845803,0.7066197597811325,-1.1587170384439602,-0.05824171257575922,-1.1587170384439602,-1.1786418861030024,-1.1236686048294546,-0.5021116458608886,-1.3651519398866365,-1.3132686988958866,-1.0794929219738854,0.21478615334076911,-1.2713659011032423,0.09712533524785764
USR-081,False,business,HR Manager,0.10618613106863836,0.11691530876689482,0.1649208068847656,0.023138004541397084,0.06790278022506734,0.09244814600263318,0.10680472850799556,0.1604498028755188,0.03549094796180727,0.051449772888690314,0.06556145463670998,0.0553755230373806,0.2185907959938049,0.03193073272705077,0.052284754577070616,0.03735346453530443,0.05481825272242223,0.2545188665390014,0.0491537630558014,0.06646095164405826,0.02120186941964282,0.0502628087997436,0.02120186941964282,0.026040278162274978,0.02507452624184741,0.02321908814566471,0.026040278162274978,0.0048384087426321595,0.011435721601758634,0.0281077027320861,0.14627320425850998,0.0440804362297058,2.421554782974391,2.6141223447122495,0.1468605794624983,0.7303663524127703,1.085428281520072,2.917523986141784,3.4380902669828077,0.6092662874112071,1.700097559024476,1.865272159096356,0.7258004859032626,-0.140364435251986,1.7918441680991193,0.7105156650009682,1.9201159085052173,1.5352958788336402,2.170421060646154,0.5528761614338908,1.655632372815809,1.7147932472233125,2.1682975321479483,0.04039837001921841,2.1682975321479483,2.006360646172075,1.8607466554972218,2.9273018864355884,1.7809601756706273,-0.8825073642385508,2.600001429270588,0.23739534978330024,3.0228510274725537,0.24766571772403453
USR-082,False,business,HR Manager,0.051466148240225607,0.04704491959677797,0.1776695251464843,0.010925763845443734,0.02403235834622854,0.016950540883200464,0.019483761654959745,0.125952661037445,0.009313815832138046,0.014834030520088328,0.06412876844406123,0.05270588729116648,0.138522982597351,0.002274811267852797,0.035822489590147145,0.01661790609359736,0.028684645891189534,0.2328190803527832,0.045504850149154674,0.052096001605529386,0.01305153880800515,0.0599783062934875,0.01305153880800515,0.010089765276227621,0.01945261784962241,0.012384203502110029,0.01945261784962241,0.009362852573394788,0.007459362915583969,0.034242033958435,0.08189034802573063,0.0481769442558288,0.5836419219431572,0.3862962613815606,0.2727144085647558,0.1537229813419084,-0.4213165696823818,-1.3568830642281524,-1.2112340079679622,-0.123709785473527,-0.4577991599961,-0.8479167125477838,0.6326632087026209,-0.313509750583707,-0.8486343263700618,-1.612730920793276,0.5332309677564233,-0.3824660827283549,0.23877819969383215,0.21623956032615607,1.4804531989372773,0.7914115814475653,0.055800616656375,0.566477046593477,0.055800616656375,-1.0102501357298783,0.5160556872349527,0.2653254134376535,0.23177762946819805,0.49152028700184186,0.3636425450017913,0.8930824819766353,-0.1717763893759897,0.4676623631199067
USR-083,False,security,SOC Operator,0.043218248231070344,0.04088289870156177,0.1977590918540954,0.012884640693664531,0.0345649252795855,0.041989702837807764,0.04565831687715316,0.1881335973739624,0.024423933029174838,0.026050792277224812,0.03902309622083388,0.04312877853711442,0.1473467350006103,0.01523767709732056,0.024879109637158264,0.012187496253422275,0.012883106867472278,0.1732529401779174,0.00036112666130065944,0.02540704188929078,0.011218822002410839,0.0320991873741149,0.011218822002410839,0.014539257117680096,0.012203768321445957,0.009109517506190662,0.014539257117680096,0.005429739611489435,0.005922019481658885,0.0141808986663818,0.07283641781125746,0.0173072218894958,0.4828595571737559,0.3270538314113136,0.5803270129544043,0.2406123005461878,-0.014467276540440034,0.08484915379201258,0.2735048045273122,1.8297899947548293,0.855365240781892,0.44570053591504966,-1.2113632671843748,-1.125682747305383,-0.4154317824737055,-0.875174857120382,-0.6031582061168299,-0.38812860655963655,-0.5386985973731719,-0.29936926368274075,-0.9103422512654499,-0.6162754223344411,-0.44547004641418547,-0.9367903188393211,-0.44547004641418547,-0.13543453967448854,-1.267620664668118,-0.3246512773654635,-0.9686366561104912,-0.9225911841272834,-0.329872072434664,-1.202020998938653,-0.6083697333269491,-1.3786193362155656
USR-084,False,business,Accountant,0.05685109240668157,0.046182804637485045,0.2245122194290161,0.0016579866409301702,0.05999613094430783,0.037351582731519374,0.0314839813444349,0.1211311221122741,0.0071862220764160115,0.020529242481235215,0.035525865214211555,0.03978890842861594,0.1538972854614257,0.02598937153816222,0.016973876727162968,0.024325781209128202,0.028291109535429175,0.1607428789138794,0.0048597335815429715,0.02811799850071048,0.013632489953722222,0.0549128055572509,0.013632489953722222,0.015294366223471455,0.014396442685808404,0.014043985094342858,0.015294366223471455,0.001661876269749233,0.006853941508701817,0.0256270766258239,0.07075682708195274,0.0277678966522216,0.7645092692612122,0.3588076182531235,0.7351399104777838,-0.28388731660408983,0.8138716703949249,-0.20184831877632603,-0.5722933878884753,-0.2261551614765956,-0.6331861184352044,-0.4259073604203615,-1.2267785452075284,-1.151269876271695,-0.3416201547823171,0.2450690891443752,-1.0546949558295065,0.33040932608163265,0.20969030160770974,-0.9019045202159384,-0.47086165145035186,-0.7498989270831824,0.20637825109322067,0.29218826979936424,0.20637825109322067,-0.025939759937097455,-0.6933188885115287,0.6731100548244122,-0.7460947161320037,-1.8471880224728405,0.02314520840212709,-0.027754111118416885,-0.724213067929896,-0.6283740610458666
USR-085,False,developer,Test Lead,0.02704203980309618,0.021831634971830535,0.1851252913475036,0.018996262550354026,0.06007823141417032,0.07105340106146671,0.06725985805193578,0.0938465595245361,0.0001829504966735923,0.009889176785954362,0.034584939479827825,0.0381331774923536,0.1411778926849365,0.019197577238082877,0.015171881472247328,0.020623201983315555,0.01843406756718949,0.2781955599784851,0.02885284423828127,0.04702159390870968,0.013062332357679042,0.0459049940109252,0.013062332357679042,0.021917530468531968,0.012805140018463087,0.01080034290041237,0.021917530468531968,0.011117187568119597,0.006194250924246604,0.0194284915924072,0.09538052592958718,0.035825490951538,0.37468127884677527,0.07833475430838563,0.5580701368094958,0.40773533242663956,1.3707224560972402,1.5287057354581357,1.1958158616754526,-0.6850092903606486,-1.2757808922063436,-1.1600202089744307,-1.257109356201506,-1.1116494893078543,-0.47563902807591235,-0.5605488935780213,-1.1237113586302065,0.7349506151519787,0.06426549838693985,1.1322539881481466,0.9110378121051028,0.8842912988612304,0.4420760026006374,0.031890240107291044,0.4420760026006374,1.19752169150486,-0.7607713815339138,0.7060634617066176,1.0400721865030185,0.6497803743150784,0.2864379063440957,-0.2751454452722005,0.8515958466290788,-0.018670953863330994
USR-086,False,admin,Cloud Architect,0.005410110950469919,0.0010724994871351,0.155340313911438,0.00011462569236756013,0.018324466466551025,0.05964713948113572,0.06627491447660654,0.1234134435653686,0.026269525289535516,0.027072724055869885,0.057874437740870845,0.06367143657472395,0.1329704523086547,0.024388551712036133,0.015517842069439987,0.013075317655290818,0.009652505318323717,0.2338972687721252,0.0119576096534729,0.030169889148236165,0.011433133057185532,0.0248173475265502,0.011433133057185532,0.0187004617282322,0.01582753147397718,0.006616960253034266,0.0187004617282322,0.012083501475197933,0.005433973244258284,0.0114908814430236,0.07931407690048214,0.0123690962791442,-1.0246837309057426,-1.2968043022683209,0.3259933668407051,-0.5866920654105792,-0.7498603779052115,1.2038177538950179,1.3816157349847913,0.024964677449043106,0.7665486176241654,0.6255433646288789,0.0405144388283851,0.1968642101230079,-0.672425451155009,0.0851052120722761,-1.0092102677198818,-0.7458344691005869,-1.0648346215887365,0.9904544426793471,-0.014877145430114007,-0.41514246368029134,-0.30967374161211225,-1.224595572034904,-0.30967374161211225,0.7796832642142998,-0.5169982188843102,-1.1067314248010045,0.05362218864430239,1.55952346041819,-0.5668351251452032,-1.311711206644021,-0.12834827546574,-1.3632690081583592
USR-087,False,developer,QA Engineer,0.0017481122698102115,0.0017706089549593888,0.1616928577423095,0.00027306079864501025,0.018988500212201654,0.02421557392392835,0.028309050533506557,0.1271038651466369,0.019710242748260505,0.014305390819356152,0.038203527246202705,0.03933023081885439,0.174134612083435,-0.003020560741424559,0.02400175091322989,0.012178906372615218,0.004210882716708667,0.1421326398849487,0.0008482217788696391,0.02765514424922197,0.006200175625937272,0.0213678479194641,0.006200175625937272,0.00829661062785553,0.010307848453521675,0.004737821647099034,0.010307848453521675,0.005570026806422641,0.003617330959864971,0.0115256309509277,0.04577805655343188,0.0144895911216735,-0.7198770885363578,-0.7532606990825901,0.31792878167147787,-0.5944156976052571,-0.33087168134303074,-1.103679231004135,-0.9541835518022179,0.0275127153742438,0.2850692003955095,-0.836728340982381,-1.0242924222344927,-1.0454864958722665,0.4936116696730415,-2.096857330450097,-0.33470538359690044,-0.3818943584431688,-1.3435243327645696,-0.576830196888326,-0.6709059477911811,-0.35423281222877473,-1.407205079686732,-1.1802286159009845,-1.407205079686732,-1.3058482791059551,-1.3598106087286828,-1.0888492027635035,-1.5879973870346216,-1.0141132863071605,-1.2860670010194772,-1.0970477771112137,-1.4577885272724014,-1.111015134050261
